timestamp,type,price,volume,volatility,rsi
12:00:00,High Impact Event,1.049635,100681.85959272832,0.1693385163970834,49.302654942644395
12:00:00,High Impact Event,0.966835,120844.73922844978,0.15091775306760816,47.027634814564266
12:00:00,High Impact Event,1.00113,48329.01038061832,0.11529462375955905,47.135165456253
12:00:00,High Impact Event,1.004515,62504.60071264959,0.10801321043714171,54.10163015142068
12:00:00,High Impact Event,0.85748,54973.37040865427,0.10209075228905352,46.460208264618586
12:00:00,High Impact Event,0.96718,53204.59092912086,0.09329154079228426,48.42239074637439
12:00:00,High Impact Event,0.91672,88903.5405222104,0.13085002296309425,50.012900787493145
12:00:00,High Impact Event,0.976925,59039.17065596586,0.09490015350539055,53.018689594194946
12:00:00,High Impact Event,0.8949750000000001,70881.58090303847,0.12347391154023468,47.196431137232906
12:00:00,High Impact Event,0.90979,55669.98125982296,0.08293764111882494,30.67756473913377
12:00:00,Unknown,0.90281,23151.63056015973,0.09626389363152424,48.75394433901902
13:00:00,High Impact Event,1.060665,114215.30945582688,0.10965741062042594,49.29841527611784
13:00:00,High Impact Event,1.06218,113462.09923099728,0.13514371534279554,55.42979965170461
13:00:00,High Impact Event,0.969405,156642.35893735292,0.09881077193288586,46.71841841137453
13:00:00,High Impact Event,0.987545,144577.25857149813,0.11469775498783526,41.74680922648047
13:00:00,High Impact Event,1.02126,111212.16924250127,0.15775582299596783,49.11314103968795
13:00:00,High Impact Event,0.983825,96858.79993947595,0.18172310852811935,52.03868559420469
13:00:00,High Impact Event,1.078935,85954.85956351459,0.15116309892812413,50.55146585341981
13:00:00,High Impact Event,1.083985,124326.69926136734,0.15842624172648603,55.64986705305475
13:00:00,High Impact Event,0.973715,141767.92920471728,0.1245662896405446,47.34107719078212
13:00:00,High Impact Event,0.996795,111006.05918945374,0.09821652269934508,46.38428397899171
13:00:00,High Impact Event,1.0829149999999998,134201.3293089271,0.1170370312852928,48.527700369254376
13:00:00,High Impact Event,1.03303,92969.45916426185,0.16183437600615538,52.20252762484118
13:00:00,High Impact Event,1.076075,136253.16981262714,0.12301054205236861,54.999116343565625
13:00:00,High Impact Event,0.9998,88563.52946125717,0.16956376406084278,45.21979751350784
13:00:00,High Impact Event,1.046245,146304.28879262507,0.11394159822637935,49.65748871706959
13:00:00,High Impact Event,1.04386,144552.6090655178,0.14282083621023303,44.542192060100824
13:00:00,High Impact Event,0.979755,201273.1181323454,0.1314087226854465,42.046993718931574
13:00:00,High Impact Event,1.06465,128309.2888204977,0.14705299444133402,46.428128112235335
13:00:00,High Impact Event,1.01226,126951.96928968282,0.10228309030405361,57.38732255332155
13:00:00,High Impact Event,1.003775,60880.11065459257,0.16821770744545644,48.51455668062215
13:00:00,High Impact Event,1.100815,136449.80903755876,0.162728424811324,48.15460405199454
13:00:00,High Impact Event,1.04895,100886.57919389012,0.15343709615009776,53.412454421963254
13:00:00,High Impact Event,0.960505,143895.64950577915,0.09506930785760369,43.75236873560537
14:00:00,High Impact Event,0.992925,110953.1893630773,0.16562640274150528,42.785875553147285
14:00:00,High Impact Event,0.988535,158099.6484010369,0.10406718639682547,54.11797931302291
14:00:00,High Impact Event,0.9718,140686.6888866723,0.16696791102598568,51.06313753883661
14:00:00,High Impact Event,1.06665,154221.0589791015,0.16295602050190008,54.54652624960705
14:00:00,High Impact Event,1.09102,93478.2694690451,0.08203289413964049,57.46231155778894
14:00:00,High Impact Event,0.981375,127717.16935677828,0.14380035103823383,46.33200804190446
14:00:00,High Impact Event,1.07677,133310.8094479144,0.14421649693036978,55.4251040242839
14:00:00,High Impact Event,1.077165,123138.919299379,0.10022328630392988,47.83956783956783
14:00:00,High Impact Event,0.91984,59341.731073737246,0.11284532074610701,39.396729292803194
14:00:00,High Impact Event,0.97972,190724.63887600604,0.12354598378381428,53.48285555015241
14:00:00,High Impact Event,1.04706,136227.50911317766,0.17012085535986254,51.25316721740248
14:00:00,High Impact Event,1.0699,132480.2890684307,0.16691764596902992,46.10946791355812
14:00:00,High Impact Event,1.07524,172077.26981315017,0.1180045154001938,49.02770029487778
14:00:00,High Impact Event,0.976545,109474.90009948613,0.15648353714817448,47.418475187554186
14:00:00,High Impact Event,1.040045,142927.66929427537,0.1435164116448453,49.64860575833145
14:00:00,High Impact Event,1.00304,108502.98985475302,0.1613780568041618,53.15240413578413
14:00:00,High Impact Event,0.918955,62561.51137733471,0.17439411287848994,43.49318922494275
14:00:00,High Impact Event,0.976975,54785.90089154252,0.18175556275754684,51.36668348590788
14:00:00,High Impact Event,0.98691,104311.1695786193,0.12241734866090284,46.71188269523497
14:00:00,High Impact Event,0.984515,102849.0492749736,0.1684821242324971,51.67746021770405
14:00:00,High Impact Event,1.01641,164704.55891470614,0.15593020222608572,54.536594648989514
15:00:00,High Impact Event,0.967905,104227.18960106374,0.1351485520352722,41.84713988142926
15:00:00,High Impact Event,1.048725,142356.43861769143,0.1406267999444827,53.95757170240069
15:00:00,High Impact Event,1.080185,112277.0492366925,0.11373066438365947,51.291556917940106
15:00:00,High Impact Event,0.9855,208420.2486239225,0.1487349649076123,45.660869473765395
15:00:00,High Impact Event,1.006615,100147.13920437546,0.12864112749588036,47.225623879996704
15:00:00,High Impact Event,1.064845,102547.03919344395,0.13041821710404553,46.22420830757328
15:00:00,High Impact Event,1.085835,139881.4592908919,0.11513035037330348,49.12707138930339
15:00:00,High Impact Event,1.02984,119716.7190634385,0.1276715514145296,47.28586434375975
15:00:00,High Impact Event,1.07158,135015.6802554801,0.16839239699928893,49.60732512325928
15:00:00,High Impact Event,0.97791,145779.29892655465,0.13337007360072806,47.23055983167605
15:00:00,High Impact Event,1.05856,164366.22916695478,,50.966024531567456
15:00:00,High Impact Event,1.06214,101834.6294406727,0.10961850644785373,54.112782948517065
15:00:00,High Impact Event,1.06018,117811.08963441104,0.14062797946688219,50.45397753558649
15:00:00,High Impact Event,1.00279,116972.23907309028,0.13383832813241409,53.03345972004332
16:00:00,High Impact Event,1.116975,44494.28016352656,0.03364366764741825,55.14529138400725
16:00:00,Unknown,1.089245,9119.370233654996,0.021683672838203723,59.46519934356604
16:00:00,Unknown,1.04916,3249.2400041818623,0.021198112957635663,46.468749999999986
16:00:00,Unknown,1.10851,11878.280383586914,0.019787731838714195,61.55876838053886
16:00:00,High Impact Event,1.121385,21902.77022325994,0.019210300387046388,66.03823862500832
16:00:00,Unknown,1.048995,3708.620008826256,0.016293827458858216,42.73467200775651
16:00:00,Unknown,1.03962,7965.260020732881,0.01914246055402828,39.78851151536881
16:00:00,Unknown,1.042415,5332.030019640924,0.019813192142953996,32.165763324299945
16:00:00,Unknown,1.038405,12058.42002439499,0.019794088643333145,35.18093120908985
16:00:00,High Impact Event,1.136235,23400.800282955188,0.023180066817785804,60.68422091791861
16:00:00,High Impact Event,1.104845,40286.11097350724,0.025346397565076118,53.61015785861359
16:00:00,High Impact Event,1.08945,40774.52071809776,0.02969536660151864,56.61590305229733
16:00:00,High Impact Event,1.103345,33409.240825176304,0.020772797876963938,58.45366321851337
16:00:00,High Impact Event,1.09937,41692.98108446607,0.01731903684339443,48.400397037489476
16:00:00,Unknown,1.10382,9213.410077691084,0.01751560235162636,60.86549139367015
16:00:00,Unknown,1.03306,8111.840012669564,0.021448991830240575,40.221914008321825
16:00:00,Unknown,1.04155,15046.000029206278,0.02508126946990081,39.27380511300481
16:00:00,Unknown,1.1092300000000002,20961.350125193607,0.029966637625749824,60.96476075315255
16:00:00,Unknown,1.045785,4369.8200147151965,0.02834345204163456,38.90235393485366
16:00:00,High Impact Event,1.09309,23009.28037559989,0.021904819182577234,59.83001890987677
16:00:00,High Impact Event,1.133785,39590.06034839158,0.02205977686710595,60.878150279199176
16:00:00,High Impact Event,1.0835,31679.480420231856,0.02447014781817064,51.18533328572958
16:00:00,High Impact Event,1.05269,28844.160518288656,0.02017190084293511,39.268775083050066
16:00:00,Unknown,1.05606,20005.34020745756,0.023150955883699597,36.92224858243735
16:00:00,High Impact Event,1.10133,33573.160843968464,0.030912189599116454,57.89473684210523
16:00:00,High Impact Event,1.115165,32568.710335493102,0.02328416773035469,64.8553857980205
16:00:00,Unknown,1.03821,20229.160039901737,0.025118851416509335,38.70921579851178
16:00:00,High Impact Event,1.09328,27185.210148811355,0.026281968903537675,52.41257901896455
16:00:00,Unknown,1.088295,8453.05019474031,0.031232184063811872,60.21329147526604
16:00:00,Unknown,1.07263,5991.089998483658,0.024277672956592805,58.762490392006114
16:00:00,Unknown,1.03427,6851.530014395715,0.02117150570963262,38.247287645503334
16:00:00,Unknown,1.05979,6460.070015192034,0.019585382622961913,41.81814421903756
16:00:00,Unknown,1.042385,1836.1400053501131,0.019880422918238477,40.671761866452115
16:00:00,High Impact Event,1.07291,24703.90998697281,0.02103281611218664,47.239417918214286
16:00:00,Unknown,1.13105,18995.310351610216,0.025853289965697374,59.134782106114926
16:00:00,High Impact Event,1.043325,50549.26995599269,0.03190163087046866,51.03467976918243
16:00:00,High Impact Event,1.064955,41321.909894526,0.031021472847971382,48.33021573762314
16:00:00,Unknown,1.11575,14809.610399842297,0.032293419055136253,62.811101480551166
16:00:00,High Impact Event,1.069955,41667.070090889945,0.02118975992077005,50.857515263771674
16:00:00,Unknown,1.08426,21130.86040103437,0.021656511912186795,57.49533599151333
16:00:00,Unknown,1.046915,6846.3500337600735,0.022201009969624673,41.33194411958577
16:00:00,Unknown,1.107015,18704.740608215383,0.027534709629164506,61.215176947378524
16:00:00,Unknown,1.08511,4132.3000739812815,0.0238531343224821,57.94437643326374
16:00:00,High Impact Event,1.144235,34232.62053608899,0.02991911034006198,58.72768152360799
16:00:00,High Impact Event,1.0889799999999998,29647.06012165547,0.03204225251976763,52.44732117547007
16:00:00,High Impact Event,1.107935,33231.350910782894,0.03307041915781024,52.50592356031727
16:00:00,Unknown,1.03309,4810.089999437332,0.03642641579594569,36.659985357130005
16:00:00,Unknown,1.06714,1417.790034644309,0.036292671287504165,49.53947692459244
16:00:00,High Impact Event,1.07187,28564.030496239702,0.028637419666708196,48.663613172541744
16:00:00,High Impact Event,1.07743,27714.100294292,0.025680154676045192,46.13426941641072
16:00:00,Unknown,1.07959,14198.390249967577,0.020959263615829088,61.44220010600083
16:00:00,Unknown,1.094885,10180.200186967866,0.019958637103922098,59.33482392397991
16:00:00,Unknown,1.0472549999999998,19567.580046176918,0.019481270856407436,37.143277434539606
16:00:00,Unknown,1.034695,12538.18005096913,0.017208238422598075,38.443850016425024
16:00:00,High Impact Event,1.0772050000000002,37305.40023338797,0.023252310113576365,47.45768443835712
16:00:00,Unknown,1.11761,12292.6503018141,0.026373518902944808,60.33983468538442
16:00:00,High Impact Event,1.116565,41828.01051199441,0.029195558276318336,60.12996941896026
16:00:00,High Impact Event,1.1393749999999998,30375.400070428863,0.03788006097301434,60.229692802893986
16:00:00,High Impact Event,1.07531,49516.91025555136,0.034698104560684145,51.57539474311882
16:00:00,High Impact Event,1.09483,32762.510610103654,0.029789938452891084,57.95192392357139
16:00:00,High Impact Event,1.136525,28981.520515441945,0.02232022418747408,66.08746147317646
16:00:00,Unknown,1.11494,11225.480193257345,0.02529747033299436,60.462809248086835
16:00:00,High Impact Event,1.1020500000000002,42611.231098175136,0.026644545305681274,54.46800256635982
16:00:00,High Impact Event,1.086375,34150.41064107423,0.025098886843369278,48.71134413436773
16:00:00,High Impact Event,1.0723250000000002,33771.47076785571,0.026014450662685897,39.8108176739462
16:00:00,Unknown,1.04899,5584.580003976822,0.028835412207079372,38.49938212595306
16:00:00,Unknown,1.113175,12747.800383448634,0.028544741279778418,60.16727652901204
16:00:00,High Impact Event,1.100465,33098.060863733364,0.029739417488536132,54.71793377997864
16:00:00,Unknown,1.07612,14061.34000134468,0.02033793442400107,39.314487295609496
16:00:00,High Impact Event,1.067575,31263.31073367602,0.014384878293608915,46.468075144846964
16:00:00,Unknown,1.053055,11044.820045709615,0.014609703183563832,34.24326084933466
16:00:00,Unknown,1.07912,13005.710297822963,0.014386114806596496,41.81776363706063
16:00:00,Unknown,0.982975,20362.39020586016,0.024257883658462313,26.591102985984193
16:00:00,Unknown,0.89211,7148.6601711511785,0.04765238837565445,29.312708266000953
16:00:00,High Impact Event,1.05965,116349.6892132312,0.1521872969572964,49.912358162093646
16:00:00,Unknown,0.9873,13671.78020083906,0.07392275863431842,58.360140958096366
16:00:00,High Impact Event,0.998675,27555.440280795123,0.08412260981326644,41.32437074806929
16:00:00,Unknown,1.07449,8106.740036129954,0.09010910506814508,66.14157915208091
16:00:00,High Impact Event,1.063085,22930.3205480576,0.08916754509107121,57.65748996395089
16:00:00,High Impact Event,0.94139,28941.5805920363,0.08758422740393963,50.98820301783264
16:00:00,High Impact Event,0.983795,25789.41031134131,0.07543030494797968,52.237306873028274
16:00:00,High Impact Event,0.999945,37014.480386495634,0.07139396494928592,58.11723234057939
16:00:00,Unknown,0.927275,18557.120550036478,0.06445079707979207,50.6953725528313
16:00:00,High Impact Event,0.944605,25042.79019939901,0.053867210807865246,51.058075536154874
16:00:00,High Impact Event,1.1025,42711.98115706453,0.06695493094291867,62.10231829813237
16:00:00,High Impact Event,0.94876,40985.460099935546,0.08334787250489704,53.0770533446232
16:00:00,High Impact Event,0.997545,27038.79037129882,0.05866785403262849,56.19091231387379
16:00:00,High Impact Event,1.1064699999999998,33805.74079012877,0.0937008197164624,57.446470861105006
16:00:00,High Impact Event,1.072815,27249.100656509443,0.0821270928980769,60.72658601528133
16:00:00,High Impact Event,0.945075,35243.61021018031,0.08110998720809502,53.09273785425101
16:00:00,High Impact Event,1.0685950000000002,33012.229864135385,0.07496461124566192,58.97434161532735
16:00:00,High Impact Event,0.95814,78625.23973663896,0.15034425343502883,49.24480852922132
16:00:00,High Impact Event,1.080325,20950.020606517846,0.06806670788611571,66.35349383440986
16:00:00,High Impact Event,0.940225,37701.48013544083,0.07558125435853785,54.173953296985914
16:00:00,High Impact Event,0.976745,41175.37025821212,0.06480075120049156,51.20571299253187
16:00:00,High Impact Event,1.06786,26383.730325460467,0.07059921355461203,59.24197027411541
16:00:00,High Impact Event,0.84174,32846.90026736264,0.0803450807402489,46.76587441521499
16:00:00,High Impact Event,0.87063,51829.79065406326,0.13124626127866887,50.25993963817797
16:00:00,High Impact Event,0.99948,55951.07084462053,0.10707265589093723,53.980000318974184
16:00:00,High Impact Event,0.893385,46964.741039156994,0.17205356055392346,50.135880505676795
16:00:00,High Impact Event,0.98391,157228.63937598467,0.15889453137805895,46.114466449622235
16:00:00,High Impact Event,0.99151,80167.26927149297,0.06669395354518994,45.297941370033826
16:00:00,High Impact Event,1.08773,83638.67959874123,0.13377711518157484,53.29859546003642
16:00:00,High Impact Event,0.99907,85583.46002809703,0.1590894622679529,44.37924464990391
16:00:00,High Impact Event,0.977465,99037.2693280056,0.14443355115271228,47.48518301018067
17:00:00,High Impact Event,1.0615100000000002,51459.24956783652,0.06522533043957099,42.06326398310466
17:00:00,High Impact Event,1.05075,88478.1195428148,0.06908657372316969,48.30124864238387
17:00:00,High Impact Event,1.0556800000000002,76369.38919755073,0.06951459757132086,48.057800779205685
17:00:00,High Impact Event,1.076055,96744.51925471428,0.06476913979953161,52.171489307933015
17:00:00,Unknown,1.0727600000000002,23709.209825225174,0.041337886368038985,35.928657381482864
17:00:00,Unknown,1.187095,3389.790009699763,0.03622340181178629,62.6134426682637
17:00:00,High Impact Event,1.0651350000000002,40032.59978561103,0.03743136623966579,43.67433474013753
17:00:00,Unknown,1.217665,5484.199996635319,0.04486320381908086,68.22153224059497
17:00:00,High Impact Event,1.09422,40830.34959045053,0.07857396509717854,47.80349462533884
17:00:00,High Impact Event,1.084875,65365.47948523612,0.05862412965926689,44.55925293760845
17:00:00,High Impact Event,1.0599150000000002,72336.84948976338,0.07057667963712952,46.686504800324386
17:00:00,Unknown,1.057265,12239.029931396244,0.06309365127348265,27.328285791982097
17:00:00,High Impact Event,1.00219,50336.04972509295,0.07605168205937854,39.42474436404951
17:00:00,High Impact Event,0.930715,32711.09082424648,0.12769953695703357,42.66599494801814
18:00:00,High Impact Event,1.088085,155878.3388114572,0.11845368394467369,50.4811351527672
18:00:00,High Impact Event,0.990555,167112.85886091742,0.12769359627458107,47.52760503695026
18:00:00,High Impact Event,1.01847,85967.06930027159,0.15473120418609818,45.90692760100608
18:00:00,High Impact Event,0.988495,166249.78838706017,0.12055162213437326,47.584082275548965
18:00:00,High Impact Event,1.18387,49987.04496718944,0.10669240701272077,53.77499883747134
18:00:00,High Impact Event,1.08344,116131.70918528736,0.13660297620138118,49.7869272324215
18:00:00,High Impact Event,1.030935,122389.31933649632,0.14175659584208405,52.50581894603634
18:00:00,High Impact Event,1.106005,150825.00873778018,0.13159536471133923,53.873642081189246
18:00:00,High Impact Event,1.037215,126794.84867592902,0.07381574288406012,52.51477250344691
18:00:00,High Impact Event,0.945275,64206.25030696398,0.07460941967095301,39.2614182967612
18:00:00,High Impact Event,1.19773,58341.06996701658,0.13576664805394142,57.31919373074974
18:00:00,High Impact Event,1.0686749999999998,124970.29913268238,0.15024029464083827,54.29721356658079
18:00:00,High Impact Event,1.04225,75992.74797798692,0.11344376977270909,48.31537959335944
18:00:00,High Impact Event,0.91721,56163.65147054208,0.1506870892662635,45.95518361447519
18:00:00,High Impact Event,1.1001,105625.55928449333,0.15395005996088584,49.06760047252827
18:00:00,High Impact Event,1.0616,169053.09861890227,0.15887936873627173,49.40325894327432
18:00:00,Volatility Event,1.21717,3268.0600030571227,0.1975965612499565,56.87928530811923
18:00:00,High Impact Event,1.2018,71041.99998872727,0.14781372913863927,54.70465488383067
18:00:00,High Impact Event,1.070215,152315.66851590577,0.13947242872436105,48.532090148524155
18:00:00,High Impact Event,0.96235,79823.33123511088,0.11533373416553179,51.065072256942734
18:00:00,High Impact Event,0.922275,47791.839958190925,0.12577388721884722,43.214513890418814
18:00:00,High Impact Event,0.94718,45008.52058064941,0.1711693929612805,50.933489703104605
18:00:00,High Impact Event,0.99821,72348.01104629794,0.14884866121244936,50.642823061890105
18:00:00,High Impact Event,0.99878,60325.73147232843,0.11070155905614201,52.48537181162302
18:00:00,High Impact Event,0.98444,78447.29951876402,0.07461633221771746,43.53887067845878
18:00:00,High Impact Event,0.92365,53844.81123578559,0.11553076091092851,49.30421301179853
18:00:00,High Impact Event,0.959085,60125.44083850838,0.12168615327815067,50.92209896860592
18:00:00,High Impact Event,0.8968050000000001,86809.86094322811,0.13200633456343705,50.012198022700524
18:00:00,High Impact Event,1.019965,50327.16962248087,0.11216248325158398,53.334742968548404
18:00:00,High Impact Event,0.974525,46677.81084172434,0.1382233696221803,51.56256130026622
18:00:00,High Impact Event,1.119745,33517.290571682206,0.1207399963802453,57.19451064179473
19:00:00,Hidden Accumulation,0.966135,53119.25077271468,0.12023122674356364,44.101281507061486
19:00:00,High Impact Event,0.92465,74789.13199935126,0.14341443233576354,50.192556520462375
19:00:00,High Impact Event,1.200475,32936.72000079603,0.1759883047208606,57.55491868148336
19:00:00,High Impact Event,1.0567350000000002,72762.05957593024,0.17308480032691845,49.217911083821875
19:00:00,High Impact Event,1.0977899999999998,159465.78918415308,0.13712195837645236,49.75151546374049
19:00:00,High Impact Event,1.104495,44707.88978368043,0.16678781554430472,55.231843000183666
19:00:00,High Impact Event,1.066395,181661.6882863492,0.12081384302548234,49.56808625019331
19:00:00,High Impact Event,0.94244,67901.1104727984,0.16652686283193394,41.79249989309995
19:00:00,High Impact Event,1.041365,116761.26915679872,0.1702753035408717,53.46299230394905
19:00:00,High Impact Event,1.036415,120032.1694309786,0.127270774471005,51.9707666406488
19:00:00,High Impact Event,0.909365,55841.63145980997,0.12401740973427089,50.04031021025521
19:00:00,High Impact Event,1.0601,100531.3190477416,0.15873906778457092,47.43234730394456
19:00:00,High Impact Event,0.982875,117426.32890839876,0.09526124158518122,53.78308436048037
19:00:00,High Impact Event,0.985115,123540.41923404484,0.11168124983465724,47.012899881064925
19:00:00,High Impact Event,1.04106,74142.00966368617,0.15835759675706004,49.51344857505173
19:00:00,High Impact Event,1.0887950000000002,150953.52915563434,0.12980133389329038,50.18347682161691
19:00:00,High Impact Event,1.002465,55561.69086468227,0.1205330036212211,52.638830967354494
19:00:00,High Impact Event,0.86961,71867.62131008515,0.13781312835467283,43.337143694201544
20:00:00,High Impact Event,1.2323849999999998,29685.0950068608,0.09718772277700997,54.666035558344724
20:00:00,High Impact Event,0.92368,44272.24130412202,0.12996719987004535,49.697364500505365
20:00:00,High Impact Event,1.075015,41251.340800449296,0.10937938299202542,62.39752898465863
20:00:00,High Impact Event,0.87149,37136.5407075957,0.18219404511297163,49.40578711677575
21:00:00,High Impact Event,1.08278,9108.960235789438,0.036409407690462185,55.77391047857828
21:00:00,High Impact Event,1.0478649999999998,6304.700169399396,0.030060750090925376,40.28170516993007
21:00:00,Unknown,1.07715,2822.7900643348758,0.023432506680493282,57.02524698133917
21:00:00,Unknown,1.0733700000000002,2366.7100300937923,0.021281427222212955,57.825161175844386
21:00:00,Unknown,1.04746,1824.0299971103664,0.020524687756371326,37.82333341811432
21:00:00,High Impact Event,1.05768,8489.669989921153,0.026390850162697016,50.24979291778836
21:00:00,High Impact Event,1.060065,8092.040136612964,0.0307241646260786,42.4478629658652
21:00:00,Unknown,1.11442,3235.920044556266,0.02712204709636279,45.46509098818236
21:00:00,Unknown,1.107065,1349.2100368589197,0.02617217419745545,62.08705983300883
