time,open,high,low,close,volume,volume_spike,price_change,high_low_range,price_volatility,anomaly,event_type
14:00:00,1.22712,1.2283499999999998,1.2243499999999998,1.225025,38818.75003485382,True,-0.001739789432510852,0.0032670396536938003,0.00349441018492549,-1,Major Market Move
15:00:00,1.225,1.22582,1.222225,1.225505,43942.16007000954,True,0.0003918287381889929,0.0029413569514614864,0.003495105121056641,-1,Hidden Accumulation
16:00:00,1.22552,1.2263449999999998,1.223665,1.2251599999999998,39738.88004851342,True,-0.0002815165992796631,0.0021901419097545434,0.003491177514571005,-1,Hidden Accumulation
17:00:00,1.2252,1.22532,1.22243,1.22289,19290.160023555163,False,-0.0018528192236114682,0.002364143550141979,0.0035375596810514496,-1,Other
18:00:00,1.222885,1.222885,1.21931,1.219515,18757.070006817583,False,-0.002759855751539475,0.00293198612329933,0.003611381639935695,-1,Other
21:00:00,1.22262,1.22273,1.22168,1.22204,15421.710483841598,False,-0.0004784786831613097,0.0008594722022133417,0.001274077859483769,-1,Other
18:00:00,1.03851,1.03888,1.029335,1.030935,122389.31933649632,True,-0.007274985796685507,0.009272977213443548,0.008067776088288497,-1,Major Market Move
19:00:00,1.03094,1.036585,1.028015,1.036415,120032.1694309786,True,0.005315563056836892,0.008336454234617383,0.008217676065611874,-1,Major Market Move
14:00:00,1.2128549999999998,1.214255,1.2122000000000002,1.212965,36592.64002691955,True,8.657223422314786e-05,0.0016952648077874259,0.02771198515561564,-1,Hidden Accumulation
07:00:00,0.96648,0.96765,0.96357,0.96553,108431.24952052534,True,-0.0010191254145046624,0.00423425386842676,0.03841612665801555,-1,Major Market Move
14:00:00,0.974155,0.97704,0.971865,0.976545,109474.90009948613,True,0.002422537813659753,0.005324813631522938,0.03860138840885203,-1,Major Market Move
13:00:00,0.994895,1.015985,0.994235,1.01226,126951.96928968282,True,0.017423423876171462,0.02187611580763093,0.017866683609634566,-1,Major Market Move
14:00:00,1.01229,1.01678,1.010995,1.01641,164704.55891470614,True,0.004099737221662458,0.005722085668079396,0.017950859946530243,-1,Major Market Move
15:00:00,1.016425,1.018535,1.014215,1.01812,135536.94930617514,True,0.0016823919481310234,0.004259451891364138,0.017987901915105558,-1,Major Market Move
07:00:00,0.969055,0.97249,0.968925,0.96991,109878.4091459811,True,0.0008719745321521533,0.0036793353458729307,0.03171937759715647,-1,Hidden Accumulation
00:00:00,0.856345,0.856395,0.85573,0.856365,4811.230095744143,False,-0.06108565038154545,0.0007771142766994574,0.014360715751783777,-1,Other
01:00:00,0.856365,0.85651,0.85597,0.856445,4483.160088181504,False,9.341811026830626e-05,0.0006308632311879913,0.014360514636094045,-1,Other
