time,open,high,low,close,volume,volume_spike,anomaly
03:00:00,0.8594900000000001,0.8595600000000001,0.85895,0.859445,3839.4800664186537,False,-1
04:00:00,0.85944,0.85989,0.858815,0.85988,7918.390098094949,False,-1
05:00:00,0.85989,0.86127,0.85982,0.86121,5527.100105404863,False,-1
06:00:00,0.86121,0.86121,0.85991,0.859965,16564.45025181772,False,-1
07:00:00,0.859965,0.86018,0.85646,0.856835,21142.10035234693,False,-1
08:00:00,0.85686,0.8572,0.85559,0.85595,15422.560232877751,False,-1
09:00:00,0.8559399999999999,0.856705,0.85556,0.855985,10434.090198636071,False,-1
10:00:00,0.85598,0.8567899999999999,0.85525,0.85669,12314.710197448749,False,-1
11:00:00,0.856695,0.8572200000000001,0.85645,0.8570800000000001,12825.870194911977,False,-1
12:00:00,0.85707,0.86258,0.8570150000000001,0.861625,86969.91063892846,True,-1
13:00:00,0.86164,0.867205,0.8613200000000001,0.8666050000000001,84128.84090662008,True,-1
14:00:00,0.8666,0.86923,0.8664000000000001,0.868865,40323.61053788666,True,-1
17:00:00,0.8679699999999999,0.868215,0.86611,0.866925,36917.47066164022,True,-1
12:00:00,0.8747,0.87715,0.8735200000000001,0.8766849999999999,41172.520486950925,True,-1
00:00:00,0.856345,0.856395,0.85573,0.856365,4811.230095744143,False,-1
01:00:00,0.856365,0.85651,0.85597,0.856445,4483.160088181504,False,-1
02:00:00,0.85643,0.85659,0.856285,0.856555,7033.500135421765,False,-1
03:00:00,0.85654,0.8569500000000001,0.85631,0.8567400000000001,4218.790102839479,False,-1
04:00:00,0.85673,0.85705,0.8566,0.85702,3331.890076398857,False,-1
05:00:00,0.8570249999999999,0.8573649999999999,0.8570249999999999,0.85724,6363.92012536527,False,-1
06:00:00,0.857255,0.8572949999999999,0.856795,0.857065,3284.780069708831,False,-1
07:00:00,0.85706,0.8571150000000001,0.85619,0.8565050000000001,10702.140187621131,False,-1
08:00:00,0.8564849999999999,0.856645,0.855415,0.856055,16866.010246515296,False,-1
09:00:00,0.856055,0.856055,0.855075,0.85564,21938.540206074733,True,-1
10:00:00,0.855645,0.8558250000000001,0.85358,0.854555,26906.890170574203,True,-1
11:00:00,0.8545750000000001,0.8547450000000001,0.85302,0.853335,36654.260135173805,True,-1
12:00:00,0.85335,0.854905,0.853,0.8546050000000001,37979.840090870886,True,-1
13:00:00,0.854595,0.85652,0.853005,0.8531150000000001,62836.22052347664,True,-1
14:00:00,0.853075,0.85314,0.85141,0.852695,55739.71030426028,True,-1
15:00:00,0.85268,0.85609,0.85234,0.855575,55440.420125484496,True,-1
16:00:00,0.855575,0.8564700000000001,0.8547849999999999,0.8564499999999999,48311.610169887565,True,-1
17:00:00,0.856445,0.856875,0.855775,0.855955,25331.17022407056,True,-1
18:00:00,0.85595,0.8563000000000001,0.8555699999999999,0.8560049999999999,14085.460125565536,False,-1
19:00:00,0.856,0.8573500000000001,0.855805,0.855905,25796.810102343567,True,-1
20:00:00,0.8558950000000001,0.8560749999999999,0.8552649999999999,0.855545,19790.060109734542,False,-1
21:00:00,0.8555550000000001,0.856025,0.855415,0.8559749999999999,16885.820061557013,False,-1
00:00:00,0.85914,0.8594299999999999,0.8587899999999999,0.85883,7325.230108737957,False,-1
01:00:00,0.858835,0.85899,0.85762,0.857685,9674.87010824682,False,-1
02:00:00,0.8577049999999999,0.85781,0.8573,0.857685,5204.95007443429,False,-1
03:00:00,0.85768,0.85792,0.856985,0.85724,3789.7300903797222,False,-1
04:00:00,0.8572500000000001,0.857755,0.85725,0.857755,2269.980076909072,False,-1
05:00:00,0.8577600000000001,0.85873,0.85755,0.858615,6728.720106363309,False,-1
06:00:00,0.85859,0.859815,0.857775,0.85971,13484.000183582331,False,-1
07:00:00,0.859715,0.85984,0.858115,0.8581300000000001,13090.000184655211,False,-1
08:00:00,0.8581449999999999,0.8581449999999999,0.8566199999999999,0.8574900000000001,11843.530171036742,False,-1
09:00:00,0.85748,0.858495,0.8569549999999999,0.85849,10525.29016125204,False,-1
10:00:00,0.85852,0.85939,0.8584400000000001,0.85918,9330.580175519006,False,-1
11:00:00,0.8591850000000001,0.8597349999999999,0.858375,0.859495,6407.370123624814,False,-1
12:00:00,0.8595,0.86182,0.859125,0.86085,17959.30018961432,False,-1
13:00:00,0.86084,0.8618600000000001,0.86054,0.8611,14910.22025549414,False,-1
14:00:00,0.861155,0.863165,0.85995,0.86009,37983.620623707815,True,-1
15:00:00,0.87269,0.8752800000000001,0.871215,0.8739699999999999,32749.65055787568,True,-1
11:00:00,0.8756299999999999,0.876465,0.87418,0.8761950000000001,37022.10047543053,True,-1
12:00:00,0.876215,0.87653,0.8737250000000001,0.8751450000000001,48505.46065115934,True,-1
14:00:00,0.87712,0.87712,0.8742300000000001,0.875685,36989.27058973913,True,-1
00:00:00,0.842515,0.842515,0.84148,0.841835,3669.950086712845,False,-1
01:00:00,0.84184,0.8419449999999999,0.8405549999999999,0.8406549999999999,3790.47008681298,False,-1
02:00:00,0.84066,0.841205,0.84022,0.84067,4760.730105757722,False,-1
03:00:00,0.8406750000000001,0.8409,0.83963,0.83982,3661.930073261267,False,-1
04:00:00,0.83985,0.8405100000000001,0.8394299999999999,0.839935,5146.420056581501,False,-1
05:00:00,0.8399399999999999,0.840565,0.83981,0.84043,4793.670073509223,False,-1
06:00:00,0.84045,0.840885,0.840185,0.8404799999999999,4913.900091171272,False,-1
07:00:00,0.8404849999999999,0.8404849999999999,0.838695,0.8394299999999999,11881.270159602178,False,-1
08:00:00,0.8394349999999999,0.83971,0.8379000000000001,0.83865,20420.930191636104,False,-1
09:00:00,0.838645,0.83918,0.83379,0.83533,23202.080227375045,True,-1
10:00:00,0.8353349999999999,0.83731,0.83531,0.8371500000000001,17811.530202388778,False,-1
11:00:00,0.837145,0.837275,0.83626,0.8364499999999999,10586.080135345468,False,-1
12:00:00,0.83646,0.837395,0.83623,0.8367500000000001,9430.920121908195,False,-1
13:00:00,0.83674,0.83971,0.836375,0.839485,21155.070218205463,False,-1
14:00:00,0.83948,0.8397049999999999,0.835135,0.8351649999999999,26206.190246820464,True,-1
15:00:00,0.83514,0.83744,0.83328,0.8361350000000001,30275.020296812072,True,-1
16:00:00,0.83613,0.8399099999999999,0.83612,0.839675,18232.96022808553,False,-1
17:00:00,0.83968,0.8411150000000001,0.839645,0.84085,14003.370162367828,False,-1
18:00:00,0.840865,0.84267,0.84057,0.842585,16568.60019803049,False,-1
19:00:00,0.842605,0.844595,0.842205,0.84344,13669.070156097425,False,-1
20:00:00,0.843445,0.8443350000000001,0.84324,0.84409,8019.110128097247,False,-1
21:00:00,0.844085,0.84511,0.8439650000000001,0.84483,5134.6300712972925,False,-1
22:00:00,0.844785,0.84507,0.84404,0.845005,1700.000026613474,False,-1
23:00:00,0.845,0.845005,0.843495,0.84353,13546.580186426654,False,-1
00:00:00,0.8580099999999999,0.858255,0.85715,0.85726,8535.840093612682,False,-1
01:00:00,0.857255,0.857375,0.8562449999999999,0.85658,11276.610155820865,False,-1
02:00:00,0.856565,0.85668,0.85619,0.85626,9303.04011690618,False,-1
03:00:00,0.856265,0.856745,0.856125,0.85622,7274.220067739498,False,-1
04:00:00,0.8562099999999999,0.85653,0.8561300000000001,0.8564700000000001,5355.540083289155,False,-1
05:00:00,0.85648,0.856805,0.8561449999999999,0.85629,13482.690110921874,False,-1
06:00:00,0.8562799999999999,0.8579399999999999,0.8561000000000001,0.8573,13424.54017877581,False,-1
07:00:00,0.8572949999999999,0.8588,0.85658,0.8584799999999999,19104.550302982367,False,-1
08:00:00,0.858475,0.858545,0.85773,0.858155,12493.240218877816,False,-1
09:00:00,0.858185,0.85849,0.8576699999999999,0.85816,11799.56019306185,False,-1
10:00:00,0.85815,0.85898,0.8578699999999999,0.85862,8706.160160899177,False,-1
11:00:00,0.8586100000000001,0.85914,0.8582799999999999,0.85906,14131.13019108774,False,-1
12:00:00,0.859055,0.8629100000000001,0.859055,0.8624499999999999,32551.52046561245,True,-1
13:00:00,0.862465,0.8633200000000001,0.861575,0.86165,26500.47042405609,True,-1
14:00:00,0.86162,0.8665849999999999,0.8615200000000001,0.86537,30612.720537543333,True,-1
13:00:00,0.8632949999999999,0.8644499999999999,0.862865,0.86375,15618.39023470881,False,-1
14:00:00,0.863745,0.864665,0.86085,0.86128,23459.87043273452,True,-1
15:00:00,0.86128,0.8622650000000001,0.859305,0.859695,24861.18038463596,True,-1
16:00:00,0.8597049999999999,0.861235,0.859685,0.861,15838.310190200826,False,-1
20:00:00,0.86081,0.8611850000000001,0.86069,0.860715,3195.560063004499,False,-1
21:00:00,0.86073,0.8611249999999999,0.860725,0.860935,2908.970033101741,False,-1
22:00:00,0.860915,0.86095,0.86029,0.8606750000000001,11348.68026557567,False,-1
23:00:00,0.86067,0.861,0.860575,0.860705,23352.33013892176,True,-1
08:00:00,0.8715649999999999,0.87323,0.8676550000000001,0.869175,53500.36076527837,True,-1
09:00:00,0.8691800000000001,0.8718250000000001,0.8689,0.87102,33323.310587763815,True,-1
13:00:00,0.8675299999999999,0.87123,0.86751,0.86969,45105.91078269489,True,-1
14:00:00,0.8696999999999999,0.870725,0.8672,0.8672500000000001,33911.020645618504,True,-1
15:00:00,0.86724,0.8686100000000001,0.86541,0.86606,25932.120438098947,True,-1
00:00:00,0.857105,0.85781,0.8568899999999999,0.857665,212.10000598430696,False,-1
22:00:00,0.85485,0.85669,0.85485,0.85643,327.2900052070621,False,-1
23:00:00,0.85574,0.85634,0.855485,0.856085,15167.52011030916,False,-1
00:00:00,0.8607100000000001,0.8610450000000001,0.8604149999999999,0.8606849999999999,3720.720079660423,False,-1
01:00:00,0.8606750000000001,0.86119,0.86061,0.860995,5001.120087385187,False,-1
04:00:00,0.86131,0.861375,0.86107,0.86131,3307.7000639438693,False,-1
05:00:00,0.861305,0.86154,0.8611800000000001,0.86134,2349.2500449419063,False,-1
06:00:00,0.8613299999999999,0.861645,0.861205,0.86127,2757.420055508619,False,-1
07:00:00,0.861255,0.861625,0.86018,0.86096,14743.550267815615,False,-1
08:00:00,0.86094,0.8622799999999999,0.8607400000000001,0.861475,12349.040254712128,False,-1
15:00:00,0.8611200000000001,0.86255,0.8605,0.86104,16841.27026689055,False,-1
22:00:00,0.86275,0.863055,0.862515,0.86269,1005.9100046455884,False,-1
15:00:00,0.87561,0.875685,0.8684499999999999,0.8701749999999999,44600.87047946457,True,-1
16:00:00,0.8701650000000001,0.87271,0.8691599999999999,0.87251,32590.96054661278,True,-1
12:00:00,0.877555,0.877785,0.872425,0.872965,73330.31077462442,True,-1
13:00:00,0.87299,0.8731450000000001,0.8699399999999999,0.8710549999999999,62364.61062863474,True,-1
18:00:00,0.8815,0.88237,0.8811899999999999,0.88139,61088.849401622974,True,-1
19:00:00,0.88139,0.88225,0.8812,0.8819600000000001,96687.41882273548,True,-1
12:00:00,0.86285,0.8640049999999999,0.861745,0.8622449999999999,26985.94037437444,True,-1
13:00:00,0.8622350000000001,0.8627549999999999,0.859605,0.8596550000000001,23570.340389490168,True,-1
14:00:00,0.859665,0.860295,0.858725,0.859075,18130.94034802917,False,-1
15:00:00,0.8590899999999999,0.86005,0.858985,0.85964,9016.510185837764,False,-1
16:00:00,0.85964,0.85978,0.858295,0.85866,8827.37014997007,False,-1
17:00:00,0.8586750000000001,0.85894,0.85826,0.85889,5876.800113201152,False,-1
18:00:00,0.8589,0.85911,0.8583350000000001,0.858695,3715.940079331407,False,-1
19:00:00,0.858715,0.8590949999999999,0.858555,0.85904,5771.11010181905,False,-1
20:00:00,0.8590500000000001,0.8591500000000001,0.8586750000000001,0.858825,3797.9100475907385,False,-1
21:00:00,0.8588,0.85978,0.858775,0.859085,5868.699990630154,False,-1
22:00:00,0.85901,0.85957,0.85855,0.8590800000000001,3760.440049737698,False,-1
